"","Datetime","ID","Text","Language"
"118","Wed Feb 28 11:06:08 +0000 2018","bellasusannah09","RT @CBSNews: How schools in Israel keep students safe and prevent mass shootings https://t.co/w4HPXSaOvz https://t.co/1MgrlqLk0K","en"
"119","Wed Feb 28 11:06:42 +0000 2018","panhandleprims","RT @lovo_blanco1: Republicans and Trump keep blaming the mentally ill for mass shootings, but what do they do to fix it. Last year Trump ro…","en"
"120","Wed Feb 28 11:06:44 +0000 2018","jjbrooks1717","RT @EdKrassen: After Bill Clinton implemented an assault weapons ban in 1994, deaths due to mass shootings fell by 43%.  Then after the GOP…","en"
"121","Wed Feb 28 11:07:31 +0000 2018","Lordnevets","RT @david_j_roth: /In an extremely More In Sorrow Than In Anger voice  ""Regretfully, the teenager who survived a mass shooting has been ins…","en"
"122","Wed Feb 28 11:10:27 +0000 2018","Mr_J_13B","RT @jordie_ray: Libs should just move to North Korea!  They would love it!!!

-Total gun control(No rights)
-Must abide by 1 of 28 haircuts…","en"
"123","Wed Feb 28 11:10:46 +0000 2018","SueGlashauser","RT @brokenbong: @JuddLegum @FedEx #GOPZOMBIES4TRUMP #FedExSux #GOPDONTGIVEAF0CK #FATCHECKS from #FATCATS #NRAMONEY #BIGDONORS #GOPLOOKSAWAY…","en"
"124","Wed Feb 28 11:11:03 +0000 2018","Uhhh_Anthony","RT @AwestruckVox: OK KO straight up did an episode about gun control and they really did not try to be subtle at all. The timing couldn't h…","en"
"125","Wed Feb 28 11:11:53 +0000 2018","lostgallifrayan","RT @AwestruckVox: OK KO straight up did an episode about gun control and they really did not try to be subtle at all. The timing couldn't h…","en"
"126","Wed Feb 28 11:12:20 +0000 2018","phil_petty","RT @k_ricciardo: @duke_heston @eighyfourbasta1 @phil_petty They advertise in Craigslist on every mass shooting that will take place Sandy H…","en"
"127","Wed Feb 28 11:12:55 +0000 2018","JFColl","RT @MailOnline: Norway will ban semi-automatic firearms from 2021 https://t.co/xJsVpsNzBp","en"
"128","Wed Feb 28 11:13:55 +0000 2018","HeartlandChris","RT @NRATV: ""I didn't truly understand #2A until I was stalked, threatened &amp; told to fear for my children's lives. I knew in that moment tha…","en"
"129","Wed Feb 28 11:14:14 +0000 2018","DrYardSale","RT @ABC: Students return to class at Marjory Stoneman Douglas High School today for the first time since the mass shooting. https://t.co/bK…","en"
"130","Wed Feb 28 11:14:54 +0000 2018","MyOtherWolfPack","@NRA It's American families that need fixing, NOT gun control.","en"
"131","Wed Feb 28 11:16:13 +0000 2018","99KUWONU","RT @jsphdeal: cardi b schooling people about gun control and matilda at the same time is everything i didn’t know i needed https://t.co/MMd…","en"
"132","Wed Feb 28 11:16:13 +0000 2018","MichaelHallman4","RT @realBigBalls: There are no lengths they won't go

The right is united in smearing David Hogg, a mass shooting survivor https://t.co/Bgt…","en"
"133","Wed Feb 28 11:17:17 +0000 2018","Smittyshs","RT @PeppyItalian: This is the NRA

<U+0001F447><U+0001F447><U+0001F447><U+0001F447>

#NRA
#2A
#Racy4Trump
#IAmTheNRA https://t.co/awHjItLOmi","en"
"134","Wed Feb 28 11:19:29 +0000 2018","seattlepi","Norway to ban semi-automatic firearms after 2011 attack https://t.co/e9fLS4xrKs","en"
"135","Wed Feb 28 11:21:59 +0000 2018","aliquid_haeret_","RT @aliquid_haeret_: @RealJack it's tragic how people who insist on their right to bear firearms consistently prove not to be very smart.…","en"
"136","Wed Feb 28 11:22:51 +0000 2018","nnelg56",".@repbrianmast: Protect our constitutional right to self-defense; Defend the #2A!
#DefendTheSecond","en"
"137","Wed Feb 28 11:22:56 +0000 2018","teresa_nurse","RT @BuzzFeedNews: Democrats and some senior Republicans in the Senate are expecting votes on a variety of gun control proposals in the comi…","en"
"138","Wed Feb 28 11:28:23 +0000 2018","Kristen90394644","RT @RealDryHeat115: Oh looky here! Could this be a little #davidhogg baby picture? Looks like someone told him #NRA membership increases ev…","en"
"139","Wed Feb 28 11:29:38 +0000 2018","MelMeHayes","RT @GaryDeSantis: Show your support 4 FedEx! A company that Defends the Constitution &amp; the NRA! #2A #MAGA @realDonaldTrump #VoteRed #RedWav…","en"
"140","Wed Feb 28 11:31:48 +0000 2018","2A_GraphX","When the Actions of Criminals Doom the Law Abiding Citizen
#2A #NRA
https://t.co/vb4PrFR8wA","en"
"141","Wed Feb 28 11:32:58 +0000 2018","bgoodwinft","RT @SlicksTweetz: #CPAC2018 #NRA #DanaLoesh 

""We Will NOT Be Gaslighted into thinking that we responsible for a tragedy that we had nothin…","en"
"142","Wed Feb 28 11:33:45 +0000 2018","MsRJUptown215","RT @ABC: Students return to class at Marjory Stoneman Douglas High School today for the first time since the mass shooting. https://t.co/bK…","en"
"143","Wed Feb 28 11:35:26 +0000 2018","bartmckinley","“It’s a nasty truth, but those who seek to inflict harm are not fazed by gun control laws,” Reagan said.  Ronald Re… https://t.co/Y94Omb4Cko","en"
"144","Wed Feb 28 11:36:04 +0000 2018","grandmalaurie","RT @EdKrassen: After Bill Clinton implemented an assault weapons ban in 1994, deaths due to mass shootings fell by 43%.  Then after the GOP…","en"
"145","Wed Feb 28 11:41:17 +0000 2018","Janilinderpoo","RT @OliverMcGee: Listen to and retweet former President Reagan's thoughts on gun control. “It’s a nasty truth, but those who seek to inflic…","en"
"146","Wed Feb 28 11:43:28 +0000 2018","KblairTrump","RT @RealJack: David Hogg is refusing to go back to school until gun control is passed. 

With how bad his spelling is, I’m shocked his mom…","en"
