"","Datetime","ID","Text","Language"
"88","Tue Feb 13 17:55:04 +0000 2018","JoeBelsha1","RT @2ANow: US pushes for home countries to take back jihadis 
Terrorists &amp; Refugees Need To Go Home
https://t.co/aYr6XzEa0k #2ANow","en"
"89","Tue Feb 13 17:55:12 +0000 2018","AZAnnaB1","RT @Deplorable80210: #Qanon #2AmericanRevolution #DarkStateCoup #TheStorm #2SpecialCounsel 
#DarkState RATS SINGING.... SWEET MUSIC.... 
To…","en"
"90","Tue Feb 13 17:55:16 +0000 2018","JoeBelsha1","RT @2ANow: Decisions Decisions 
#2ANow https://t.co/FUpB64e1jH","en"
"91","Tue Feb 13 17:56:01 +0000 2018","NJMike319","RT @2ANow: Best Program Yet .@NancyPelosi 
#2ANow https://t.co/FJBhmYbYIf","en"
"92","Tue Feb 13 18:09:09 +0000 2018","Alpha_Reboot","US government tries and fails to buy illegal guns https://t.co/GPd83JjNYg Online industry is solid! #guns #rifle… https://t.co/p4uR1m5aPu","en"
"93","Tue Feb 13 18:14:44 +0000 2018","immoderatevoice","Is this an #NRA Board Member? Holy Crap! Seeing a pattern with the PutinPuppet theme. Support the 1st Amendment, ne… https://t.co/OdCGjQ7xX3","en"
"94","Tue Feb 13 18:20:41 +0000 2018","TSDA_jiujitsu","RT @TrueNugget: @cykaslayer @Salon Which both prohibits Californians from carrying a firearm for self defense as well as any Americans who…","en"
"95","Tue Feb 13 18:22:24 +0000 2018","townieman247","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/EHWn8hJxBX","en"
"96","Tue Feb 13 18:35:02 +0000 2018","Reloaded_Kore","'The #Trump slump': #Remington files for bankruptcy as #gunsales tumble https://t.co/OTXI61uBEB #Getwoke #Business… https://t.co/FuX3MFoV8Z","en"
"97","Tue Feb 13 18:35:20 +0000 2018","UrbanWitch9","RT @Salon: New congressional law seeks to destroy a state's ability to pass its own gun control laws https://t.co/Iy2Q9x7Pwv","en"
"98","Tue Feb 13 18:40:07 +0000 2018","BravoTacC","AR-10 30 cal extreme rapid fire vs. body armor! (SUPER SlowMo) <U+0096> #gunreviews https://t.co/nOTVCw0fEn","en"
"99","Tue Feb 13 18:40:09 +0000 2018","lpetitt50","RT @RTruszkowski: Great meeting @JasonKander last night in Iowa City! Ready to get out and talk with folks about why gun violence preventio…","en"
"100","Tue Feb 13 18:40:27 +0000 2018","glamama","RT @HopeKamerling: So many Moms here to pass put an end to gun violence by closing dangerous loopholes that will keep guns out of the hands…","en"
"101","Tue Feb 13 18:46:55 +0000 2018","KitKatResister","When a one time “gun club” changed from teaching gun safety to a far right political machine, catering to #Cult45 https://t.co/FMLHckJNxY","en"
"102","Tue Feb 13 18:58:15 +0000 2018","Magnoliagirl94","RT @ArizonaKayte: Your #2A right working as it should. 
WRONG HOUSE.

#MolonLabe
#guns
#HomeInvasion
#firearms

Intrusion Suspect Picks Wro…","en"
"103","Tue Feb 13 19:30:19 +0000 2018","MilitaryNewsE","Rugged Surge 762 from Silencer Shop <U+0096> #gunreviews https://t.co/ZeYwTvQvSk","en"
"104","Tue Feb 13 19:35:53 +0000 2018","NJMike319","RT @guntrust: FPC 20180227: Family Power &amp; The Catholic Second Amendment https://t.co/b8LMzXEyw5 #2A [on Facebook @ LivingTrust - check out…","en"
"105","Tue Feb 13 19:49:57 +0000 2018","PulpNews","Immigrant cleared in killing pleads not #guilty to #gun counts - Feb 13 @ 2:49 PM ET  https://t.co/sLg0fMmlsx","en"
"106","Tue Feb 13 19:50:09 +0000 2018","TeaPartyA1","The Ultimate Backpack or Survival Rifle? <U+0096> #gunreviews https://t.co/1DzlVEpZrV","en"
"107","Tue Feb 13 19:56:52 +0000 2018","levit8960","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/W8lBmjuG4G","en"
"108","Tue Feb 13 19:58:30 +0000 2018","ABRAHAMLABRADA","@dsn Why not do you [ #USA &amp; #EU ] decide to propose an education law that includes ""SOS: firearm injuries” ¿?… https://t.co/FfeAp5Cs0V","en"
"109","Tue Feb 13 20:05:10 +0000 2018","AR15TrainingA","MK18 Inspired AR-15 Pistol Build Review <U+0096> #gunreviews https://t.co/dz8lrujWx8","en"
"110","Tue Feb 13 20:32:00 +0000 2018","Tactical_review","Another sexy piece here. No question this time, #gunporn #handgun https://t.co/ygu5JaYqCg","en"
"111","Tue Feb 13 20:33:13 +0000 2018","Damit_Silva","RT @mattyglesias: Didn’t the NRA used to be a gun rights advocacy organization? https://t.co/ofAknbyRAj","en"
